screen_name,dbpedia_types
cardiffuni,"[['University', 'Organisation', 'EducationalInstitution']]"
JerryFalwellJr,[['Lawyer']]
LT_21,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
adndotcom,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
spulliam,[['Journalist']]
BridgetRegan,[['Actor']]
LeeDeWyze,"[['Person', 'Artist', 'MusicalArtist']]"
samajp32,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
CRAIGXEN,"[['Person', 'Artist', 'MusicalArtist']]"
yakkopinky,[['VoiceActor']]
C___Clark,"[['Person', 'Athlete', 'SoccerPlayer']]"
marcuspeters,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
ROOTS,"[['Company', 'Organisation']]"
PageKennedy,[['Actor']]
sheandhim,[['Band']]
FashionTV,[['Person']]
FashionTV,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
MarissaJWinokur,[['Actor']]
800273TALK,[['Organisation']]
Yan_AGomes,"[['Person', 'Athlete', 'BaseballPlayer']]"
TheRealSilento,"[['Person', 'Artist', 'MusicalArtist']]"
msjaninelinde,[['Actor']]
angiestone,"[['Person', 'Artist', 'MusicalArtist']]"
aauthorsmusic,"[['Band', 'Organisation', 'Group']]"
WDD,[['MilitaryConflict']]
PENTAELZEROM,"[['Person', 'Athlete', 'Wrestler']]"
LanaIvans,[['Actor']]
marklittlenews,[['Journalist']]
dharm32,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
bodleianlibs,[['Book']]
kyledake444,[['Wrestler']]
MoreReginaHall,[['Actor']]
screamqueendaff,"[['Person', 'Athlete', 'Wrestler']]"
WAAYTV,[['Station']]
WAAYTV,[['TelevisionStation']]
VicBeasley3,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
PaulManafort,"[['Person', 'Criminal']]"
Kidrobot,[['Company']]
RiotFest,[['RecordLabel']]
MattFitz94,"[['Person', 'Athlete', 'GolfPlayer']]"
peretti,[['BusinessPerson']]
CynthiaEriVo,[['Actor']]
JakeButtTE,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
jbendery,[['Journalist']]
Africa_Conf,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
888poker,[['Company']]
drhorrible,[['Actor']]
SiedvanRiel,"[['Person', 'Artist', 'MusicalArtist']]"
CatholicRelief,[['Organisation']]
LeeChildReacher,"[['Person', 'Writer']]"
millertime_6,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
nova969,"[['RadioStation', 'Broadcaster', 'Organisation']]"
nova969,[['Station']]
EvelyneBrochu,[['Actor']]
nicomuhly,"[['Person', 'Artist', 'MusicalArtist']]"
derekwaterss,[['Actor']]
IamLilimar,[['Actor']]
allanmcnish,"[['Person', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
libertines,"[['Band', 'Organisation', 'Group']]"
HarperPerennial,"[['Company', 'Publisher', 'Organisation']]"
theslumflower,"[['Person', 'Writer']]"
VernonWells10,"[['Person', 'Athlete', 'BaseballPlayer']]"
vcstar,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
SalomonSports,"[['Company', 'Organisation']]"
lleytonhewitt,"[['Person', 'Athlete', 'TennisPlayer']]"
A1hurns,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
Grummz,[['Person']]
CeciliaVega,"[['Person', 'Politician']]"
MotorTrendTV,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
SelahSue,"[['Person', 'Artist', 'MusicalArtist']]"
BarRescue,"[['TelevisionShow', 'Work']]"
RealWayneRoot,[['Person']]
ERICB,"[['Band', 'Organisation', 'Group']]"
Protoje,"[['Person', 'Artist', 'MusicalArtist']]"
GenoSmith3,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
JGForsyth,[['Journalist']]
jennifersterger,[['Person']]
BenSwann_,[['Journalist']]
British_Film,[['Organisation']]
SteveKardynal,"[['Person', 'Youtuber']]"
pnjaban,[['Lawyer']]
RonaAmbrose,"[['Person', 'Politician', 'Politician']]"
pstrop46,"[['Person', 'Athlete', 'BaseballPlayer']]"
kelliwardaz,"[['Person', 'Politician']]"
panphil,[['Person']]
Gramatik,"[['Person', 'Artist', 'MusicalArtist']]"
Jo_Frost,[['Person']]
westfieldlondon,[['IceHockeyPlayer']]
westfieldlondon,"[['ShoppingMall', 'Building', 'ArchitecturalStructure']]"
safekids,[['Organisation']]
INSEAD,"[['University', 'EducationalInstitution', 'Organisation']]"
INSEAD,"[['School', 'EducationalInstitution', 'Organisation']]"
MichelleChamuel,"[['Person', 'Artist', 'MusicalArtist']]"
WWESaraAmato,"[['Person', 'Athlete', 'Wrestler']]"
josh_mcdowell,"[['Person', 'Writer']]"
LA_Sparks,"[['BasketballTeam', 'Organisation', 'SportsTeam']]"
MrEmilyHeller,[['Person']]
Kendrajames13,[['Actor']]
DanielBurrus,[['Person']]
EUEnvironment,"[['GovernmentAgency', 'Organisation']]"
carolynhennesy,[['Actor']]
kimwayans,[['Person']]
michaelmonroe,[['MusicalArtist']]
MONSTATREZZ,"[['Person', 'Athlete', 'BasketballPlayer']]"
CharlottDevaney,[['Actor']]
YusufCatStevens,"[['Person', 'Artist', 'MusicalArtist']]"
ReaganWorld,[['Journalist']]
therealkurtvile,[['MusicalArtist']]
GoldLink,"[['Person', 'Artist', 'MusicalArtist']]"
suda_51,[['TelevisionShow']]
vanbadham,[['Person']]
OlegMKS,"[['Person', 'Astronaut']]"
NTLive,[['Organisation']]
taylorwane69,[['Actor']]
BuffaloTrace,[['Company']]
BuffaloTrace,"[['Building', 'ArchitecturalStructure']]"
Rakuten,"[['Company', 'Bank', 'Organisation']]"
NICKZANO,[['Person']]
LauraOsnes,[['Actor']]
GOTHBOICLIQUE,"[['Band', 'Organisation', 'Group']]"
ERICBALFOUR,[['Actor']]
WeGetScared,"[['Person', 'Artist', 'MusicalArtist']]"
grlldcheesetruk,"[['Company', 'Organisation']]"
emilybell,[['Journalist']]
tompapa,[['Person']]
thetempertrap,"[['Person', 'Artist', 'MusicalArtist']]"
kdecommunity,"[['Company', 'Organisation']]"
kdecommunity,[['Settlement']]
RyderMonroe,[['Actor']]
joydivision,"[['Band', 'Organisation', 'Group']]"
gavinesler,[['Person']]
MichelleGomez,[['Actor']]
Fleshbot,"[['Website', 'Work']]"
brentonthwaites,[['Actor']]
Raqqa_SL,[['Organisation']]
HumptyFunk,"[['Band', 'Organisation', 'Group']]"
KTSMtv,[['Station']]
KTSMtv,[['TelevisionStation']]
VANS_Europe,"[['Company', 'Organisation']]"
Wilnerness590,[['Journalist']]
StarAdvertiser,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
RogerCraigSmith,[['Actor']]
Isysuttie,[['Person']]
theThomasDekker,[['Actor']]
autostraddle,[['Person']]
autostraddle,"[['Website', 'Work']]"
StuartAppleby,"[['Person', 'Athlete', 'GolfPlayer']]"
MBStadium,"[['Building', 'Venue', 'ArchitecturalStructure', 'Stadium']]"
EmmaBell17,[['Actor']]
buckylasek,"[['Person', 'Athlete']]"
younusalgohar,[['Person']]
JDiamond1,[['Journalist']]
SIENNAWESTLAND,[['Actor']]
JasonReynolds83,"[['Person', 'Writer']]"
RandyGregory_4,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
mang0ld,[['MovieDirector']]
WalterIsaacson,"[['Person', 'Politician']]"
itvlondon,"[['TelevisionShow', 'Work']]"
TreyBurton8,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
modestmouseband,"[['Band', 'Organisation', 'Group']]"
USPSHelp,[['PersonFunction']]
USPSHelp,"[['GovernmentAgency', 'Organisation']]"
eats_everything,"[['Person', 'Artist', 'MusicalArtist']]"
peterhook,"[['MusicalArtist', 'Artist', 'Person']]"
peterhook,"[['Athlete', 'Person']]"
brittneygriner,"[['Person', 'Athlete', 'BasketballPlayer']]"
missyhiggins,"[['Person', 'Artist', 'MusicalArtist']]"
Skilling,[['Person']]
verabradley,"[['Company', 'Organisation']]"
DerwinJames,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
elkypoker,"[['Person', 'Athlete', 'PokerPlayer']]"
JetMckinnon1,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
GrantMaloySmith,"[['Person', 'Artist', 'MusicalArtist']]"
Couchsurfing,"[['Website', 'Work']]"
bbrooks_79,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
DubaiAirshow,[['TelevisionShow']]
DubaiAirshow,"[['Convention', 'SocietalEvent', 'Event']]"
dhof,[['Person']]
ZooATL,[['PersonFunction']]
ZooATL,[['Organisation']]
bdwmusic,"[['Band', 'Organisation', 'Group']]"
AECOM,"[['Company', 'Organisation']]"
willafitz,[['Actor']]
CircaKiGordon,[['Actor']]
modern_drummer,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
ofirgendelman,[['Person']]
WeAreUnidosUS,[['Organisation']]
alfiekohn,[['Person']]
Kiss108,[['Station']]
Kiss108,"[['RadioStation', 'Broadcaster', 'Organisation']]"
GeorgeMOfficial,"[['Person', 'MusicalArtist']]"
UN_Water,[None]
cunardline,"[['Company', 'Organisation']]"
JamesHYPE,"[['Person', 'Artist', 'MusicalArtist']]"
IEbusiness,"[['University', 'EducationalInstitution', 'Organisation']]"
IEbusiness,"[['School', 'EducationalInstitution', 'Organisation']]"
CaldwellPope,"[['Person', 'Athlete', 'BasketballPlayer']]"
basshunt,"[['Person', 'Artist', 'MusicalArtist']]"
itsDakotaFannin,[['Actor']]
markaustintv,[['Journalist']]
TheStruts,"[['Band', 'Organisation', 'Group']]"
NYTimesCohen,[['Person']]
ShopprsDrugMart,"[['Company', 'Organisation']]"
BryceCanyonNPS,[None]
Legal_Times,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
denzelvalentine,"[['Person', 'Athlete', 'BasketballPlayer']]"
KKiermaier39,"[['Person', 'Athlete', 'BaseballPlayer']]"
Paul_Dini,[['Person']]
darrylworley,"[['Person', 'Artist', 'MusicalArtist']]"
BrianKolfage,[['Person']]
codywalkerroww,[['Actor']]
Kirko58,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
spencerlist,[['Person']]
AlisonRosen,[['Person']]
MSEdgeDev,[['MusicGenre']]
MSEdgeDev,"[['Software', 'Work']]"
TitleistEurope,[['Company']]
mingchen37,[['Actor']]
ConstanceZimmer,[['Actor']]
StefanStruve,"[['Person', 'Athlete', 'MartialArtist']]"
O2academybrix,"[['Building', 'Theatre', 'Venue', 'ArchitecturalStructure']]"
davidakin,[['Journalist']]
FamilyFeud,"[['TelevisionShow', 'Work']]"
thedailymeal,[['Website']]
BirdLife_News,[['Organisation']]
droga5,"[['Company', 'Organisation']]"
ScarleyByrne,[['Actor']]
Gia_DiMarco,[['Actor']]
PLOSBiology,"[['AcademicJournal', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
WLOS_13,[['Station']]
Eurostar,[['RailwayLine']]
Eurostar,"[['PublicTransitSystem', 'Company', 'Organisation']]"
WLOS_13,[['TelevisionStation']]
WetpaintTV,"[['Company', 'Organisation']]"
AlexSkolnick,"[['Person', 'Artist', 'MusicalArtist']]"
ryan,[['Journalist']]
Chris_arnade,[['Photographer']]
yalepress,"[['Company', 'Publisher', 'Organisation']]"
NewsChannel9,[['Station']]
NewsChannel9,[['TelevisionStation']]
USNavyEurope,"[['MilitaryUnit', 'Organisation']]"
thesunpilots,"[['Band', 'Organisation', 'Group']]"
CurbedNY,"[['Website', 'Work']]"
CurbedNY,[['Broadcaster']]
KJRH2HD,[['TelevisionStation']]
KJRH2HD,[['Station']]
florianalima,[['Actor']]
ThomasNewson,"[['Person', 'Artist', 'MusicalArtist']]"
JHickman,"[['Person', 'Artist', 'ComicsCreator']]"
BASF,"[['Company', 'Organisation']]"
BASF,[['Person']]
LeeandLie,"[['Person', 'Artist', 'MusicalArtist']]"
BronsonK_24,"[['Person', 'Athlete', 'BasketballPlayer']]"
UriahHallMMA,"[['Person', 'Athlete', 'MartialArtist']]"
ERC_Research,[['Organisation']]
trentinireal,"[['Person', 'Model']]"
andrejapejic,"[['Person', 'Model']]"
RealBullJames,"[['Person', 'Athlete', 'Wrestler']]"
irin,[['Person']]
JCGonzalezMusic,[['Person']]
UiPath,"[['Company', 'Organisation']]"
Brodinski,"[['Person', 'Artist', 'MusicalArtist']]"
ManchesterOrch,"[['Band', 'Organisation', 'Group']]"
Ugodofwutang,"[['Person', 'Artist', 'MusicalArtist']]"
106KMEL,"[['RadioStation', 'Broadcaster', 'Organisation']]"
106KMEL,[['Station']]
PlanGlobal,[['Organisation']]
NCTM,[['Organisation']]
SportsNetLA,[['TelevisionStation']]
AXSTV,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
GoVisitDenmark,[['Organisation']]
Captsully,[['Person']]
StaySafeOnline,[['Organisation']]
theotherJoeCole,[['Actor']]
TexasTechMBB,[['University']]
AdamsGolf,"[['Company', 'Organisation']]"
violetblue,"[['Person', 'Writer']]"
SamuelMikulak,"[['Person', 'Athlete', 'Gymnast']]"
jhaletweets,[['VoiceActor']]
AlexGreenwood,"[['Person', 'Athlete', 'SoccerPlayer']]"
iankatz1000,[['Person']]
Prost_official,"[['Person', 'FormulaOneRacer', 'RacingDriver']]"
KSL5TV,[['Station']]
KSL5TV,[['TelevisionStation']]
AnniseParker,"[['Person', 'Politician', 'Politician']]"
emtothea,[['Producer']]
KeishaBottoms,"[['Person', 'Politician']]"
JamesTaylor_com,"[['Person', 'Artist', 'MusicalArtist']]"
creativemorning,[['Organisation']]
creativemorning,[['TelevisionShow']]
DaRealMonieLove,"[['Person', 'Artist', 'MusicalArtist']]"
stevebartlettsc,[['BusinessPerson']]
DJSHARAM,"[['Person', 'Artist', 'MusicalArtist']]"
BarrettAJones,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
chimairaband,"[['Band', 'Organisation', 'Group']]"
dennisferrer,"[['Person', 'Artist', 'MusicalArtist']]"
NatashaFatah,[['Journalist']]
Febreze_Fresh,[['Company']]
yadvashem,[['Company']]
yadvashem,"[['Museum', 'Building', 'ArchitecturalStructure']]"
Wikimedia,[['Organisation']]
ausgrandprix,[['SportsEvent']]
ausgrandprix,[['Country']]
michaelhsweet,"[['Person', 'Artist', 'MusicalArtist']]"
TheOzzFest,[['WomensTennisAssociationTournament']]
KVOA,[['TelevisionStation']]
KVOA,[['Station']]
PeterMolydeux,[['Book']]
RealJudgeJules,"[['Person', 'Artist', 'MusicalArtist']]"
Ecosia,"[['Website', 'Work']]"
Ecosia,"[['Software', 'Work']]"
rickspringfield,"[['Person', 'MusicalArtist']]"
BessemerVP,"[['Company', 'Organisation']]"
Maria_Hinojosa,[['Journalist']]
WeAreFocusrite,[['Company']]
AtifRMian,"[['Person', 'Politician']]"
UCLAAthletics,"[['SportsTeam', 'Organisation']]"
UCLAAthletics,"[['SoccerClub', 'Organisation']]"
IAmMarcusCanty,"[['Person', 'Artist', 'MusicalArtist']]"
700club,"[['TelevisionShow', 'Work']]"
IdaAuken,"[['Person', 'Politician']]"
BlairImani,[['Person']]
Intuit,[['Company']]
WillieGarson,[['Actor']]
JRM_official,[['Actor']]
riteaid,"[['Company', 'Organisation']]"
magicleap,"[['Company', 'Organisation']]"
HauserWirth,"[['Building', 'Museum', 'ArchitecturalStructure']]"
ThomasEWoods,"[['Person', 'Economist']]"
SL_Schaeffer,[['Journalist']]
ThirdEyeBlind,"[['Band', 'Organisation', 'Group']]"
WKRG,[['TelevisionStation']]
WKRG,[['Station']]
SunFoundation,[['Organisation']]
EricBellinger,"[['Person', 'Artist', 'MusicalArtist']]"
amolrajan,[['Person']]
Djawadi_Ramin,"[['Person', 'Artist', 'MusicalArtist']]"
Cheapflights,"[['Website', 'Work']]"
EmileHirsch,[['Actor']]
BPSOfficial,[['Organisation']]
TaylorSpreitler,[['Actor']]
MikeMav22,"[['Person', 'Athlete', 'MartialArtist']]"
KamelotOfficial,"[['Band', 'Organisation', 'Group']]"
D_FUNCH,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
realmatbaynton,[['Person']]
dietpepsi,[['Beverage']]
dietpepsi,[['EthnicGroup']]
dartmouth,"[['SportsLeague', 'Organisation']]"
dartmouth,"[['University', 'EducationalInstitution', 'Organisation']]"
johnny_k,[['Actor']]
LisaLaFlammeCTV,[['Journalist']]
danavollmer,"[['Person', 'Athlete', 'Swimmer']]"
CWBYall,"[['Person', 'Artist', 'MusicalArtist']]"
NordVPN,"[['Software', 'Work']]"
beckycloonan,"[['Person', 'Artist', 'ComicsCreator']]"
MusicNegrito,"[['Person', 'Artist', 'MusicalArtist']]"
fouryearstrong,"[['Band', 'Organisation', 'Group']]"
KSNNews,[['TelevisionStation']]
KSNNews,[['Station']]
BlackSocialists,[['Organisation']]
ryanqnorth,"[['Person', 'Writer']]"
jenkellytisdale,[['Actor']]
alanthomasdoyle,"[['Person', 'Artist', 'MusicalArtist']]"
CraigMurrayOrg,"[['Person', 'Politician']]"
des_linden,"[['Person', 'Athlete']]"
D_Morgado,[['Person']]
bebe_Stores,"[['Company', 'Organisation']]"
bebe_Stores,[['Person']]
ConorDaly22,"[['Person', 'Athlete', 'RacingDriver', 'MotorsportRacer', 'NascarDriver']]"
Boobie24Dixon,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
worldnetdaily,"[['Website', 'Work']]"
worldnetdaily,"[['Newspaper', 'Work']]"
FRabbits,"[['Band', 'Organisation', 'Group']]"
TheKatieCook,[['Person']]
JLR_News,[['Company']]
OrinKerr,[['Person']]
Denis44,"[['Person', 'Politician', 'Politician']]"
SophiaFloersch,"[['Person', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
RoquanSmith1,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
GrandCentralPub,"[['Company', 'Publisher', 'Organisation']]"
UR_Ninja,[['Organisation']]
bbwolf94,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
Swery65,[['Person']]
corbinbernsen,[['Actor']]
AWEA,[['Organisation']]
ripcurl,"[['Company', 'Organisation']]"
ripcurl,[['Person']]
VernonMTurner,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
Westin,[['Hotel']]
ShowtimeShawnP,"[['Person', 'Athlete', 'Boxer']]"
janemerrick23,[['Journalist']]
Meg_Prescott,[['Actor']]
vinnie_paz,"[['Person', 'Athlete', 'Boxer']]"
parkrun,[['Organisation']]
Hailey_Clauson,"[['Person', 'Model']]"
PublicArtFund,[['Organisation']]
UematsuNobuo,"[['Person', 'MusicalArtist']]"
uiltexas,[['Organisation']]
RepRaskin,"[['Person', 'Politician']]"
DreKirkSWAG,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
melissavcomedy,"[['Person', 'Artist', 'Comedian']]"
DaystarJoni,"[['Person', 'Cleric']]"
djbabuforeal,"[['Person', 'Artist', 'MusicalArtist']]"
mat_johnson,"[['Person', 'Writer']]"
morguemami,"[['Person', 'Artist', 'MusicalArtist']]"
BBheathertom,[['Actor']]
amandashires,"[['Athlete', 'Person']]"
amandashires,"[['MusicalArtist', 'Artist', 'Person']]"
JHowardx24,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
EmersonWindy,"[['Person', 'Artist', 'MusicalArtist']]"
KozlovskyD,[['Actor']]
Storyful,"[['Company', 'Organisation']]"
LatinoUSA,"[['RadioProgram', 'Work']]"
KennyWormald,[['Person']]
peterboghossian,"[['Person', 'Philosopher']]"
AndrewSparrow,[['Journalist']]
DylanRatigan,[['Journalist']]
NationalFFA,[['Organisation']]
EL__VY,"[['Band', 'Organisation', 'Group']]"
IronAndWine,"[['Person', 'Artist', 'MusicalArtist']]"
TayshiaAdams,[['Person']]
LeelaJames,"[['Person', 'Artist', 'MusicalArtist']]"
NTSlive,[['Station']]
NTSlive,"[['RadioStation', 'Broadcaster', 'Organisation']]"
ChaseAtlantic,"[['Band', 'Organisation', 'Group']]"
colintrevorrow,[['MovieDirector']]
HerbDeanMMA,"[['Person', 'Athlete', 'MartialArtist']]"
CrownePlaza,[['Hotel']]
CamillaBelle,[['Actor']]
ndn,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
BrendonHartley,"[['Person', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
jcraw55,"[['Person', 'Athlete', 'BasketballPlayer']]"
willyhg94,"[['Person', 'Athlete', 'BasketballPlayer']]"
D_Lombardozzi,[['Actor']]
VasekPospisil,"[['Person', 'Athlete', 'TennisPlayer']]"
CoachVrabel50,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
PublicisGroupe,"[['Company', 'Organisation']]"
evasimons,"[['Person', 'Artist', 'MusicalArtist']]"
jonmcreynolds,"[['Person', 'Artist', 'MusicalArtist']]"
asadabukhalil,[['Person']]
stefsanjati,"[['Person', 'Artist', 'FashionDesigner']]"
stbcbeer,"[['Company', 'Organisation']]"
JohnAxford,"[['Person', 'Athlete', 'BaseballPlayer']]"
iamBenLyons,[['Person']]
ORousteing,[['Person']]
WorldOfLacey,[['Work']]
WorldOfLacey,"[['Model', 'Person']]"
mmasarah,"[['Person', 'Athlete', 'MartialArtist']]"
SebastianThrun,"[['Person', 'Scientist']]"
metronomy,"[['Band', 'Organisation', 'Group']]"
SirMichaelRocks,"[['Person', 'Artist', 'MusicalArtist']]"
EricPMusselman,"[['Person', 'CollegeCoach', 'Coach']]"
WGME,[['Station']]
WGME,[['TelevisionStation']]
eoincmacken,[['Person']]
SulomeAnderson,[['Journalist']]
weartv,[['Station']]
weartv,[['TelevisionStation']]
J_Rich1,"[['Person', 'Athlete', 'BasketballPlayer']]"
AnnTaylor,[['Company']]
gmbutts,"[['Person', 'Politician']]"
wilmyers,"[['Person', 'Athlete', 'BaseballPlayer']]"
AmelieLens,"[['Person', 'Artist', 'MusicalArtist']]"
affinitybyserif,"[['Company', 'Organisation']]"
NDSUathletics,"[['Organisation', 'SportsTeam']]"
pandocruises,"[['Company', 'Organisation']]"
HB,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
thegarance,[['Journalist']]
yassmin_a,[['Person']]
nprgreene,[['Journalist']]
gideonrachman,[['Journalist']]
vancleefarpels,"[['Company', 'Organisation']]"
twinatlantic,"[['Band', 'Organisation', 'Group']]"
EntEarth,"[['Company', 'Organisation']]"
FSecure,"[['Company', 'Organisation']]"
DoctorGraffin,"[['Person', 'Artist', 'MusicalArtist']]"
OnSMASH,[['Website']]
smorrisonmedia,[['Journalist']]
Wiggle_Sport,"[['Company', 'Organisation']]"
SHIMMERwomen,[['Company']]
SHIMMERwomen,[['Person']]
AtriaBooks,"[['Company', 'Publisher', 'Organisation']]"
JournalStarNews,"[['Newspaper', 'PeriodicalLiterature', 'WrittenWork', 'Work']]"
JournalStarNews,[['Organisation']]
Box,[['Company']]
RyanSessegnon,"[['Person', 'Athlete', 'SoccerPlayer']]"
CarterCenter,[['Organisation']]
fayannlyons,"[['Person', 'Artist', 'MusicalArtist']]"
BobWoodruff,[['Person']]
CandaceBushnell,"[['Person', 'Writer']]"
AntoniaLThomas,[['Actor']]
iammcjin,"[['Person', 'MusicalArtist']]"
marlon_humphrey,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
MalmstromEU,"[['Person', 'Politician', 'Politician']]"
jacklayton,"[['Person', 'Politician', 'Politician']]"
aubrey_huff,"[['Person', 'Athlete', 'BaseballPlayer']]"
thunderf00t,[['Person']]
